"date","actual_maturity","yield_actual_low","yield_actual_high","yield_actual_mean","implied_maturity_low_5pct","implied_maturity_high_5pct","implied_maturity_mean_5pct","implied_maturity_low_4pct","implied_maturity_high_4pct","implied_maturity_mean_4pct","implied_maturity_low_6pct","implied_maturity_high_6pct","implied_maturity_mean_6pct"
1862-05-28,16.6082191780822,0.00236393279329519,0.00228883312476887,0.00232638295903208,1861-08-23,1861-08-14,1861-08-18,1861-06-15,1861-06-03,1861-06-09,1861-10-08,1861-10-01,1861-10-04
1862-05-29,16.6054794520548,0.00228921075768832,0.00221419226697877,0.00225170151233356,1861-09-02,1861-08-24,1861-08-29,1861-06-27,1861-06-16,1861-06-21,1861-10-17,1861-10-09,1861-10-13
1862-05-30,16.6027397260274,0.00214586135969475,0.00214586135969475,0.00214586135969475,1861-09-11,1861-09-11,1861-09-11,1861-07-08,1861-07-08,1861-07-08,1861-10-25,1861-10-25,1861-10-25
1862-05-31,16.6,0.00214621552067176,0.00207135101577293,0.0021087832682224,1861-09-21,1861-09-12,1861-09-17,1861-07-21,1861-07-09,1861-07-15,1861-11-02,1861-10-26,1861-10-30
1862-06-01,16.5972602739726,,,,,,,,,,,,
1862-06-02,16.5945205479452,0.00214692419345388,0.00207203496856005,0.00210947958100702,1861-09-23,1861-09-14,1861-09-19,1861-07-23,1861-07-11,1861-07-17,1861-11-04,1861-10-28,1861-11-01
1862-06-03,16.5917808219178,0.00207237711436067,0.00207237711436067,0.00207237711436067,1861-09-24,1861-09-24,1861-09-24,1861-07-24,1861-07-24,1861-07-24,1861-11-05,1861-11-05,1861-11-05
1862-06-04,16.5890410958904,0.00214763333439309,0.00207271937317394,0.00211017635378357,1861-09-25,1861-09-16,1861-09-21,1861-07-25,1861-07-13,1861-07-19,1861-11-06,1861-10-30,1861-11-03
1862-06-05,16.586301369863,0.00236705658952023,0.0021479880805666,0.00225752233504339,1861-09-17,1861-08-22,1861-09-04,1861-07-14,1861-06-11,1861-06-28,1861-10-31,1861-10-09,1861-10-20
1862-06-06,16.5835616438356,0.00251186543418534,0.00236744764463166,0.00243965653940851,1861-08-23,1861-08-05,1861-08-14,1861-06-12,1861-05-21,1861-06-01,1861-10-10,1861-09-25,1861-10-02
1862-06-07,16.5808219178082,0.00243687646096979,0.00236783882897479,0.00240235764497233,1861-08-24,1861-08-16,1861-08-20,1861-06-13,1861-06-03,1861-06-08,1861-10-11,1861-10-04,1861-10-07
1862-06-08,16.5780821917808,,,,,,,,,,,,
1862-06-09,16.5753424657534,0.00258233713202279,0.0025131109872932,0.00254772405965801,1861-08-08,1861-07-31,1861-08-04,1861-05-24,1861-05-14,1861-05-19,1861-09-28,1861-09-21,1861-09-25
1862-06-10,16.572602739726,0.0025827640351691,0.00251352644620993,0.00254814524068952,1861-08-09,1861-08-01,1861-08-05,1861-05-25,1861-05-15,1861-05-20,1861-09-29,1861-09-22,1861-09-26
1862-06-11,16.5698630136986,0.00265882621724136,0.00200021077819739,0.00232951849771934,1861-10-12,1861-07-24,1861-09-02,1861-08-12,1861-05-04,1861-06-23,1861-11-21,1861-09-15,1861-10-19
1862-06-12,16.5671232876712,0.00308973597169557,0.00279819997552912,0.00294396797361233,1861-07-08,1861-06-03,1861-06-20,1861-04-14,1861-03-01,1861-03-23,1861-09-02,1861-08-04,1861-08-19
1862-06-13,16.5643835616438,0.00316018282101494,0.00309024700973257,0.00312521491537376,1861-06-04,1861-05-26,1861-05-31,1861-03-02,1861-02-20,1861-02-25,1861-08-05,1861-07-29,1861-08-02
1862-06-14,16.5616438356164,0.0033774203144021,0.00330722157721446,0.00334232094580829,1861-05-10,1861-05-01,1861-05-05,1861-01-30,1861-01-19,1861-01-24,1861-07-15,1861-07-08,1861-07-12
1862-06-15,16.558904109589,,,,,,,,,,,,
1862-06-16,16.5561643835616,0.00394327243835839,0.00380159306924773,0.0038724327538031,1861-03-13,1861-02-24,1861-03-04,1860-11-18,1860-10-28,1860-11-07,1861-05-29,1861-05-14,1861-05-21
1862-06-17,16.5534246575342,0.00380222226373122,0.00351980990866785,0.00366101608619951,1861-04-17,1861-03-14,1861-03-31,1861-01-01,1860-11-19,1860-12-11,1861-06-27,1861-05-30,1861-06-13
1862-06-18,16.5506849315069,0.00344998362767904,0.00316279843334818,0.0033063910305136,1861-05-31,1861-04-27,1861-05-14,1861-02-25,1861-01-12,1861-02-03,1861-08-03,1861-07-05,1861-07-20
1862-06-19,16.5479452054795,0.00387431458535499,0.00352097540863761,0.00369764499699631,1861-04-19,1861-03-07,1861-03-29,1861-01-03,1860-11-10,1860-12-07,1861-06-29,1861-05-24,1861-06-11
1862-06-20,16.5452054794521,0.00387495613438386,0.00373334900399662,0.00380415256919028,1861-03-26,1861-03-08,1861-03-17,1860-12-03,1860-11-11,1860-11-22,1861-06-09,1861-05-25,1861-06-02
1862-06-21,16.5424657534247,0.00380474112578073,0.0037339673128744,0.00376935421932753,1861-03-27,1861-03-18,1861-03-22,1860-12-04,1860-11-23,1860-11-29,1861-06-10,1861-06-03,1861-06-06
1862-06-22,16.5397260273973,,,,,,,,,,,,
1862-06-23,16.5369863013699,0.0046555666265357,0.0039478454845924,0.00430170605556404,1861-03-03,1860-12-07,1861-01-19,1860-11-04,1860-07-20,1860-09-11,1861-05-21,1861-03-11,1861-04-16
1862-06-24,16.5342465753425,0.00507584270957463,0.00479366753268529,0.00493475512112996,1860-11-22,1860-10-19,1860-11-05,1860-06-30,1860-05-19,1860-06-09,1861-02-26,1861-01-29,1861-02-12
1862-06-25,16.5315068493151,0.0050766839165202,0.00479446197543184,0.00493557294597602,1860-11-23,1860-10-20,1860-11-06,1860-07-01,1860-05-20,1860-06-10,1861-02-27,1861-01-30,1861-02-13
1862-06-26,16.5287671232877,0.00535450695936719,0.00514335846665659,0.00524893271301192,1860-10-13,1860-09-17,1860-09-30,1860-05-11,1860-04-09,1860-04-25,1861-01-24,1861-01-03,1861-01-14
1862-06-27,16.5260273972603,0.00549438544084405,0.00542154092196468,0.00545796318140438,1860-09-10,1860-09-02,1860-09-06,1860-03-31,1860-03-20,1860-03-25,1860-12-28,1860-12-21,1860-12-25
1862-06-28,16.5232876712329,0.00528359308025547,0.00521758735515816,0.00525059021770684,1860-10-06,1860-09-28,1860-10-02,1860-05-02,1860-04-22,1860-04-27,1861-01-19,1861-01-12,1861-01-16
1862-06-29,16.5205479452055,,,,,,,,,,,,
1862-06-30,16.5178082191781,0.00535805946025249,0.00514677087897482,0.00525241516961369,1860-10-17,1860-09-21,1860-10-04,1860-05-15,1860-04-13,1860-04-29,1861-01-28,1861-01-07,1861-01-18
1862-07-01,16.5150684931507,0.00535894832214038,0.00508173701929046,0.00522034267071545,1860-10-26,1860-09-22,1860-10-09,1860-05-26,1860-04-14,1860-05-05,1861-02-05,1861-01-08,1861-01-22
1862-07-02,16.5123287671233,0.00542603863303318,0.00514847878369657,0.00528725870836483,1860-10-19,1860-09-15,1860-10-02,1860-05-17,1860-04-05,1860-04-26,1861-01-30,1861-01-02,1861-01-16
1862-07-03,16.5095890410959,0.00549985612000851,0.00549985612000851,0.00549985612000851,1860-09-08,1860-09-08,1860-09-08,1860-03-26,1860-03-26,1860-03-26,1860-12-27,1860-12-27,1860-12-27
1862-07-04,16.5068493150685,,,,,,,,,,,,
1862-07-05,16.5041095890411,0.0057077175166952,0.00550168210145606,0.00560469980907562,1860-09-10,1860-08-16,1860-08-28,1860-03-28,1860-02-26,1860-03-12,1860-12-29,1860-12-08,1860-12-19
1862-07-06,16.5013698630137,,,,,,,,,,,,
1862-07-07,16.4986301369863,0.00591642021528648,0.00577624803168855,0.00584633412348757,1860-08-10,1860-07-24,1860-08-01,1860-02-18,1860-01-28,1860-02-07,1860-12-04,1860-11-20,1860-11-27
1862-07-08,16.4958904109589,0.00659624325498016,0.00646121444477926,0.00652872884987976,1860-05-20,1860-05-04,1860-05-12,1859-11-08,1859-10-19,1859-10-29,1860-09-27,1860-09-14,1860-09-20
1862-07-09,16.4931506849315,0.00925748455115642,0.0076749527441778,0.0084662186476671,1859-12-27,1859-06-20,1859-09-23,1859-05-10,1858-09-14,1859-01-11,1860-05-29,1859-12-23,1860-03-11
1862-07-10,16.4904109589041,0.00977693332816347,0.00880156267975243,0.00928924800395795,1859-08-15,1859-04-20,1859-06-17,1858-11-23,1858-06-29,1858-09-11,1860-02-08,1859-11-02,1859-12-21
1862-07-11,16.4876712328767,0.00899969460031307,0.00834195515421276,0.0086708248772629,1859-10-10,1859-07-23,1859-09-01,1859-02-01,1858-10-25,1858-12-14,1860-03-26,1860-01-20,1860-02-22
1862-07-12,16.4849315068493,0.00821123447643292,0.00787876618113675,0.00804500032878478,1859-12-06,1859-10-27,1859-11-16,1859-04-13,1859-02-22,1859-03-19,1860-05-12,1860-04-09,1860-04-26
1862-07-13,16.4821917808219,,,,,,,,,,,,
1862-07-14,16.4794520547945,0.00920159081495931,0.00874430433093994,0.00897294757294959,1859-08-27,1859-07-03,1859-07-30,1858-12-07,1858-09-29,1858-11-02,1860-02-18,1860-01-03,1860-01-26
1862-07-15,16.4767123287671,0.00952888814694216,0.00940120566088398,0.00946504690391311,1859-06-10,1859-05-25,1859-06-02,1858-08-31,1858-08-12,1858-08-21,1859-12-15,1859-12-02,1859-12-09
1862-07-16,16.4739726027397,0.00965844580988387,0.00940276914095398,0.00953060747541886,1859-06-11,1859-05-11,1859-05-26,1858-09-01,1858-07-25,1858-08-13,1859-12-16,1859-11-21,1859-12-03
1862-07-17,16.4712328767123,0.0104986576565305,0.00991685318389941,0.010207755420215,1859-04-11,1859-01-31,1859-03-07,1858-06-17,1858-03-22,1858-05-04,1859-10-27,1859-08-30,1859-09-28
1862-07-18,16.4684931506849,0.0106738958049153,0.0105654054961749,0.0106196506505451,1859-01-24,1859-01-11,1859-01-18,1858-03-13,1858-02-24,1858-03-05,1859-08-24,1859-08-13,1859-08-19
1862-07-19,16.4657534246575,0.0103075316653326,0.0101781308071207,0.0102428312362267,1859-03-13,1859-02-26,1859-03-05,1858-05-11,1858-04-22,1858-05-02,1859-10-03,1859-09-20,1859-09-27
1862-07-20,16.4630136986301,,,,,,,,,,,,
1862-07-21,16.4602739726027,0.0110788895675435,0.0109478008156421,0.0110133451915928,1858-12-13,1858-11-27,1858-12-05,1858-01-18,1857-12-29,1858-01-08,1859-07-20,1859-07-07,1859-07-14
1862-07-22,16.4575342465753,0.0111390961963628,0.0108914426421033,0.0110152694192331,1858-12-21,1858-11-21,1858-12-06,1858-01-28,1857-12-22,1858-01-09,1859-07-27,1859-07-02,1859-07-15
1862-07-23,16.4547945205479,0.0106827818320589,0.0105742012050461,0.0106284915185526,1859-01-29,1859-01-16,1859-01-23,1858-03-18,1858-03-01,1858-03-10,1859-08-29,1859-08-18,1859-08-24
1862-07-24,16.4520547945205,0.0103161141230056,0.00954316957797005,0.00992964185048784,1859-06-03,1859-03-03,1859-04-18,1858-08-21,1858-04-27,1858-06-24,1859-12-11,1859-09-25,1859-11-03
1862-07-25,16.4493150684931,0.00928215472984038,0.00822901363169502,0.00875558418076767,1859-11-09,1859-07-06,1859-09-07,1859-03-07,1858-09-30,1858-12-18,1860-04-22,1860-01-08,1860-02-29
1862-07-26,16.4465753424658,0.0098029921209755,0.00954634904476264,0.00967467058286914,1859-06-05,1859-05-06,1859-05-21,1858-08-23,1858-07-15,1858-08-04,1859-12-13,1859-11-18,1859-12-01
1862-07-27,16.4438356164384,,,,,,,,,,,,
1862-07-28,16.441095890411,0.00987061106748347,0.00935769281097568,0.00961415193922958,1859-06-30,1859-04-30,1859-05-31,1858-09-23,1858-07-08,1858-08-15,1860-01-04,1859-11-13,1859-12-09
1862-07-29,16.4383561643836,0.0092883428329936,0.00889981067171899,0.00909407675235633,1859-08-26,1859-07-10,1859-08-02,1858-12-02,1858-10-04,1858-11-02,1860-02-20,1860-01-12,1860-01-31
1862-07-30,16.4356164383562,0.00870441235827151,0.00817320806305742,0.00843881021066446,1859-11-22,1859-09-19,1859-10-21,1859-03-22,1859-01-01,1859-02-10,1860-05-03,1860-03-11,1860-04-07
1862-07-31,16.4328767123288,0.00870586357740426,0.0082372453892459,0.00847155448332507,1859-11-15,1859-09-20,1859-10-18,1859-03-13,1859-01-02,1859-02-06,1860-04-28,1860-03-12,1860-04-05
1862-08-01,16.4301369863014,0.00890426280312056,0.00857403434912734,0.00873914857612399,1859-10-07,1859-08-29,1859-09-17,1859-01-23,1858-12-05,1858-12-29,1860-03-27,1860-02-23,1860-03-10
1862-08-02,16.427397260274,0.00863857152379636,0.00850542182437044,0.00857199667408343,1859-10-17,1859-10-01,1859-10-09,1859-02-04,1859-01-15,1859-01-25,1860-04-04,1860-03-21,1860-03-28
1862-08-03,16.4246575342466,,,,,,,,,,,,
1862-08-04,16.4219178082192,0.00850825980295715,0.00831250321971172,0.00841038151133444,1859-11-11,1859-10-19,1859-10-30,1859-03-07,1859-02-06,1859-02-20,1860-04-25,1860-04-06,1860-04-15
1862-08-05,16.4191780821918,0.0083767538992245,0.0082441177781907,0.00831043583870756,1859-11-20,1859-11-04,1859-11-12,1859-03-18,1859-02-26,1859-03-08,1860-05-03,1860-04-20,1860-04-26
1862-08-06,16.4164383561644,0.00837815188886055,0.00831527775349667,0.00834671482117859,1859-11-13,1859-11-05,1859-11-09,1859-03-09,1859-02-27,1859-03-04,1860-04-27,1860-04-21,1860-04-24
1862-08-07,16.413698630137,0.00844949836712921,0.00798237285762267,0.00821593561237592,1859-12-24,1859-10-29,1859-11-26,1859-04-29,1859-02-18,1859-03-25,1860-05-31,1860-04-15,1860-05-08
1862-08-08,16.4109589041096,0.00798370547412645,0.00724492429958387,0.00761431488685518,1860-03-23,1859-12-25,1860-02-07,1859-08-19,1859-04-30,1859-06-24,1860-08-14,1860-06-01,1860-07-08
1862-08-09,16.4082191780822,0.00738356796976371,0.00717753306780687,0.00728055051878527,1860-04-01,1860-03-07,1860-03-19,1859-08-30,1859-07-30,1859-08-14,1860-08-22,1860-08-01,1860-08-12
1862-08-10,16.4054794520548,,,,,,,,,,,,
1862-08-11,16.4027397260274,0.00765501526407236,0.00717993077385925,0.00741747301896587,1860-04-03,1860-02-06,1860-03-05,1859-09-01,1859-06-22,1859-07-27,1860-08-24,1860-07-08,1860-07-31
1862-08-12,16.4,0.0081212557465698,0.0077185458603325,0.00791990080345121,1860-01-30,1859-12-13,1860-01-06,1859-06-13,1859-04-14,1859-05-14,1860-07-02,1860-05-23,1860-06-12
1862-08-13,16.3972602739726,0.00825513748449405,0.0081923266784096,0.00822373208145182,1859-12-06,1859-11-28,1859-12-02,1859-04-05,1859-03-26,1859-03-31,1860-05-17,1860-05-11,1860-05-14
1862-08-14,16.3945205479452,0.0089871849236345,0.0086558948624136,0.00882153989302404,1859-10-13,1859-09-03,1859-09-23,1859-01-27,1858-12-08,1859-01-02,1860-04-02,1860-02-29,1860-03-17
1862-08-15,16.3917808219178,0.00879107313230883,0.00839075482501294,0.00859091397866082,1859-11-14,1859-09-28,1859-10-22,1859-03-08,1859-01-08,1859-02-07,1860-04-30,1860-03-21,1860-04-10
1862-08-16,16.3890410958904,0.00832917825124574,0.00825927747320242,0.00829422786222411,1859-12-01,1859-11-23,1859-11-27,1859-03-29,1859-03-19,1859-03-24,1860-05-14,1860-05-07,1860-05-11
1862-08-17,16.386301369863,,,,,,,,,,,,
1862-08-18,16.3835616438356,0.00866168475864264,0.008598408694267,0.00863004672645483,1859-10-24,1859-10-17,1859-10-20,1859-02-09,1859-01-31,1859-02-04,1860-04-13,1860-04-06,1860-04-09
1862-08-19,16.3808219178082,0.00859984679573786,0.00839636830875605,0.00849810755224696,1859-11-18,1859-10-25,1859-11-06,1859-03-12,1859-02-10,1859-02-25,1860-05-04,1860-04-14,1860-04-24
1862-08-20,16.3780821917808,0.00866458261235915,0.00853103199379812,0.00859780730307866,1859-11-04,1859-10-19,1859-10-27,1859-02-22,1859-02-02,1859-02-12,1860-04-22,1860-04-08,1860-04-15
1862-08-21,16.3753424657534,0.00899771032006506,0.00866603226646863,0.00883187129326683,1859-10-20,1859-09-10,1859-09-30,1859-02-03,1858-12-15,1859-01-09,1860-04-09,1860-03-07,1860-03-24
1862-08-22,16.372602739726,0.00919770430067987,0.00880137057406355,0.0089995374373717,1859-10-05,1859-08-18,1859-09-11,1859-01-15,1858-11-16,1858-12-16,1860-03-28,1860-02-17,1860-03-08
1862-08-23,16.3698630136986,0.00900072210594625,0.00860560401535007,0.00880316306064816,1859-10-29,1859-09-12,1859-10-06,1859-02-14,1858-12-17,1859-01-16,1860-04-18,1860-03-09,1860-03-29
1862-08-24,16.3671232876712,,,,,,,,,,,,
1862-08-25,16.3643835616438,0.00894004085556906,0.00867183573693002,0.00880593829624948,1859-10-24,1859-09-22,1859-10-08,1859-02-07,1858-12-29,1859-01-18,1860-04-13,1860-03-18,1860-03-31
1862-08-26,16.3616438356164,0.00874376586357515,0.00867328781927043,0.00870852684142283,1859-10-25,1859-10-16,1859-10-20,1859-02-08,1859-01-28,1859-02-02,1860-04-14,1860-04-07,1860-04-11
1862-08-27,16.358904109589,0.00880874067168041,0.00867474038798911,0.0087417405298348,1859-10-26,1859-10-10,1859-10-18,1859-02-09,1859-01-20,1859-01-30,1860-04-15,1860-04-02,1860-04-09
1862-08-28,16.3561643835616,0.00887380331146229,0.00881021617263044,0.00884200974204637,1859-10-11,1859-10-03,1859-10-07,1859-01-21,1859-01-11,1859-01-16,1860-04-03,1860-03-28,1860-03-31
1862-08-29,16.3534246575342,0.00907357381549407,0.00907357381549407,0.00907357381549407,1859-09-10,1859-09-10,1859-09-10,1858-12-13,1858-12-13,1858-12-13,1860-03-09,1860-03-09,1860-03-09
1862-08-30,16.3506849315068,0.00894753083617862,0.00887677710613771,0.0089121539711582,1859-10-05,1859-09-27,1859-10-01,1859-01-13,1859-01-03,1859-01-08,1860-03-30,1860-03-23,1860-03-26
1862-08-31,16.3479452054795,,,,,,,,,,,,
1862-09-01,16.3452054794521,0.00960555369019613,0.00934127673448904,0.00947341521234261,1859-08-13,1859-07-12,1859-07-28,1858-11-07,1858-09-29,1858-10-19,1860-02-15,1860-01-19,1860-02-02
1862-09-02,16.3424657534247,0.00947843266463642,0.00934284274902961,0.00941063770683296,1859-08-14,1859-07-29,1859-08-06,1858-11-08,1858-10-19,1858-10-29,1860-02-16,1860-02-02,1860-02-09
1862-09-03,16.3397260273973,0.0101265124917084,0.00999666689161691,0.0100615896916626,1859-05-29,1859-05-14,1859-05-21,1858-08-04,1858-07-16,1858-07-25,1859-12-14,1859-12-01,1859-12-07
1862-09-04,16.3369863013699,0.0100632425870262,0.00999834334086924,0.0100307929639478,1859-05-30,1859-05-22,1859-05-26,1858-08-05,1858-07-26,1858-07-31,1859-12-15,1859-12-08,1859-12-12
1862-09-05,16.3342465753425,0.0107105523145853,0.0102600748324045,0.0104853135734949,1859-04-30,1859-03-07,1859-04-03,1858-06-28,1858-04-22,1858-05-26,1859-11-20,1859-10-06,1859-10-29
1862-09-06,16.3315068493151,0.0107634268886673,0.0105230036965877,0.0106432152926275,1859-03-31,1859-03-02,1859-03-17,1858-05-21,1858-04-15,1858-05-03,1859-10-26,1859-10-02,1859-10-14
1862-09-07,16.3287671232877,,,,,,,,,,,,
1862-09-08,16.3260273972603,0.0109132602399882,0.0105265354984661,0.0107198978692272,1859-04-02,1859-02-15,1859-03-10,1858-05-23,1858-03-27,1858-04-25,1859-10-28,1859-09-20,1859-10-09
1862-09-09,16.3232876712329,0.0105938116534175,0.0104628628999333,0.0105283372766754,1859-04-11,1859-03-26,1859-04-03,1858-06-03,1858-05-15,1858-05-24,1859-11-05,1859-10-23,1859-10-29
1862-09-10,16.3205479452055,0.010530069671875,0.0104646192979357,0.0104973444849054,1859-04-12,1859-04-04,1859-04-08,1858-06-04,1858-05-25,1858-05-30,1859-11-06,1859-10-30,1859-11-02
1862-09-11,16.3178082191781,0.0105973690112594,0.01053183764865,0.0105646033299547,1859-04-05,1859-03-28,1859-04-01,1858-05-26,1858-05-17,1858-05-21,1859-10-31,1859-10-25,1859-10-28
1862-09-12,16.3150684931507,0.010533606219204,0.0104027313700502,0.0104681687946271,1859-04-22,1859-04-06,1859-04-14,1858-06-16,1858-05-27,1858-06-06,1859-11-14,1859-11-01,1859-11-08
1862-09-13,16.3123287671233,0.0102738606232441,0.0101435204065417,0.0102086905148929,1859-05-24,1859-05-08,1859-05-16,1858-07-26,1858-07-06,1858-07-16,1859-12-11,1859-11-28,1859-12-04
1862-09-14,16.3095890410959,,,,,,,,,,,,
1862-09-15,16.3068493150685,0.0100168214619629,0.00988698953330241,0.00995190549763271,1859-06-26,1859-06-10,1859-06-18,1858-09-04,1858-08-16,1858-08-26,1860-01-08,1859-12-26,1860-01-01
1862-09-16,16.3041095890411,0.0100185046784748,0.0093648222144113,0.00969166344644307,1859-08-28,1859-06-11,1859-07-20,1858-11-22,1858-08-17,1858-10-05,1860-03-01,1859-12-27,1860-01-28
1862-09-17,16.3013698630137,0.00989031289112873,0.0093663961341112,0.00962835451261997,1859-08-29,1859-06-28,1859-07-29,1858-11-23,1858-09-06,1858-10-15,1860-03-02,1860-01-10,1860-02-05
1862-09-18,16.2986301369863,0.00956843001302212,0.00936797058294867,0.00946820029798542,1859-08-30,1859-08-06,1859-08-18,1858-11-24,1858-10-25,1858-11-09,1860-03-03,1860-02-12,1860-02-22
1862-09-19,16.2958904109589,0.00963462227903667,0.00957003869325295,0.00960233048614483,1859-08-07,1859-07-30,1859-08-03,1858-10-26,1858-10-17,1858-10-22,1860-02-13,1860-02-06,1860-02-10
1862-09-20,16.2931506849315,0.00970090485963856,0.00950712137961262,0.00960401311962553,1859-08-16,1859-07-24,1859-08-04,1858-11-06,1858-10-08,1858-10-23,1860-02-20,1860-02-01,1860-02-11
1862-09-21,16.2904109589041,,,,,,,,,,,,
1862-09-22,16.2876712328767,0.00989863106849721,0.00970416841047443,0.00980139973948583,1859-07-26,1859-07-03,1859-07-14,1858-10-10,1858-09-11,1858-09-26,1860-02-03,1860-01-15,1860-01-24
1862-09-23,16.2849315068493,0.0105530997704172,0.0100303030520867,0.0102917014112519,1859-06-18,1859-04-17,1859-05-18,1858-08-24,1858-06-07,1858-07-16,1860-01-03,1859-11-12,1859-12-08
1862-09-24,16.2821917808219,0.0106862952107533,0.0104892709335021,0.0105877830721277,1859-04-26,1859-04-02,1859-04-14,1858-06-18,1858-05-20,1858-06-03,1859-11-20,1859-10-31,1859-11-10
1862-09-25,16.2794520547945,0.0115790511398173,0.0112019469070685,0.011390499023443,1859-02-01,1858-12-18,1859-01-10,1858-03-05,1858-01-08,1858-02-05,1859-09-11,1859-08-05,1859-08-23
1862-09-26,16.2767123287671,0.0114550201300914,0.011329297911862,0.0113921590209766,1859-01-18,1859-01-03,1859-01-11,1858-02-16,1858-01-28,1858-02-06,1859-08-31,1859-08-18,1859-08-24
1862-09-27,16.2739726027397,0.0119028168714001,0.0119028168714001,0.0119028168714001,1858-11-12,1858-11-12,1858-11-12,1857-11-24,1857-11-24,1857-11-24,1859-07-06,1859-07-06,1859-07-06
1862-09-28,16.2712328767123,,,,,,,,,,,,
