"date","volume","url","description","issuer","interest","price_string","price_currency_low","price_currency_high","in_table","comment","asset","gold_rate","price_gold_low","price_gold_high","price_gold","price_currency","current_yield"
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Michigan","Michigan",,"107 @ 108",107,108,0,"","",1.48876045697976,71.8718713264793,72.5435710585025,72.2069401420666,107.498837203014,
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","Michigan","Michigan",,"100",100,100,0,"","",2.24878483200653,44.4684607334232,44.4684607334232,44.4684607334232,100,
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","Michigan","Michigan",,"106 @ 109",106,109,0,"","",1.98123643574103,53.5019435781542,55.0161495284794,54.2537641824049,107.489534374282,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Michigan","Michigan",,"94",94,94,0,"","",1.47004825704893,63.9434790995923,63.9434790995923,63.9434790995923,94,
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","Michigan ","Michigan",,"104 @ 105",104,105,0,"","",2.19766016788843,47.3230581868924,47.7780875925356,47.5500285930514,104.498803820905,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Michigan ","Michigan",,"95 @ 100",95,100,0,"","",1.47004825704893,64.6237288772475,68.0249777655237,66.3025468590762,97.4679434480896,
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Michigan ","Michigan",,"95 @ 100",95,100,0,"","",1.45751348199971,65.1795,68.61,66.8727559997343,97.4679434480896,
1862-06-24,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90","Michigan 6 per cent","Michigan",,"99.25 @ 99.5",99.25,99.5,0,"","",1.08501353108603,91.4735136073894,91.7039254804559,91.5886470873301,99.3749213836167,
1864-08-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA237","Michigan 6 per cent","Michigan",,"100 @ 103",100,103,0,"","",2.56805553252006,38.9399678993191,40.1081669362987,39.5197511758361,101.488915650922,
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Michigan 6 per cent","Michigan",,"92 @ 93",92,93,0,"","",1.43369653029585,64.1697863222249,64.8672839996404,64.5175925896185,92.4986486387774,
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","Michigan 6's","Michigan",,"96.5 @ 98",96.5,98,1,"","",1.03750931981413,93.0112126773836,94.4569828226279,93.7313102339843,97.2471079261486,
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","Michigan 6's 1878","Michigan",,"98 @ 99",98,99,1,"","",1.03750931981413,94.4569828226279,95.4208295861241,94.9376830407054,98.498730956292,
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","Michigan 6's 1878","Michigan",,"100 @ 102",100,102,1,"","",1.67252238320532,59.7899322628819,60.9857309081395,60.384871615331,100.995049383621,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Michigan 6's 1878","Michigan",,"90 @ 95",90,95,1,"","",1.47004825704893,61.2224799889713,64.6237288772475,62.9001188234172,92.4662100445347,
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Michigan 7 per cent","Michigan",,"102 @ 105",102,105,0,"","",2.20104536797518,46.3416163447069,47.7046050607277,47.0181720784635,103.489129863962,
1865-05-24,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016","Michigan 7 per cent","Michigan",,"97 @ 98",97,98,0,"","",1.33686186275953,72.5579827670257,73.3060032079229,72.9310339806039,97.4987179402889,
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","Michigan 7 per cent War Loan","Michigan",,"104 @ 105",104,105,1,"","",1.03750931981413,100.240063403605,101.203910167101,100.720833852004,104.498803820905,
1862-10-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA407","Michigan 7 per cent War Loan","Michigan",,"107 @ 108",107,108,0,"","",1.30626525533134,81.912918959832,82.6784602585221,82.2947994400619,107.498837203014,
1863-06-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86","Michigan 7 per cent War Loan","Michigan",,"105 @ 107",105,107,0,"","",1.43492610130578,73.1745,74.5683,73.8681126627045,105.995282913911,
1863-08-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA246","Michigan 7 per cent War Loan","Michigan",,"106@ 108",106,108,0,"","",1.24875124875125,84.8848,86.4864,85.6818578622102,106.995327000762,
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Michigan 7 per cent War Loan","Michigan",,"107 @ 108",107,108,0,"","",1.39130491676208,76.9062185512979,77.6249682573848,77.264757644349,107.498837203014,
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","Michigan 7 per cent War Loan","Michigan",,"104 @ 108",104,108,0,"","",1.46875277415245,70.8083768965226,73.5317760079273,72.1572290864886,105.981130395934,
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Michigan 7 per cent War Loan","Michigan",,"107 @ 108",107,108,0,"","",1.48876045697976,71.8718713264793,72.5435710585025,72.2069401420666,107.498837203014,
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","Michigan 7 per cent War Loan","Michigan",,"103",103,103,1,"","",1.67252238320532,61.5836302307684,61.5836302307684,61.5836302307683,103,
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Michigan 7 per cent war loan","Michigan",,"97 @ 100",97,100,0,"","",1.43369653029585,67.6572747093023,69.7497677415488,68.6955544194819,98.4885780179611,
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","Michigan coupon 6 per cent 1878","Michigan",,"103",103,103,1,"","",1,103,103,103,103,
1859-01-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670","Michigan six per cent","Michigan",,"106 @ 107",106,107,0,"","",1,106,107,106.498826284612,106.498826284612,
1859-03-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830","Michigan six per cent","Michigan",,"102",102,102,0,"","",1,102,102,102,102,
1859-02-24,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750","Michigan sixes","Michigan",,"101 @ 103",101,103,0,"","",1,101,103,101.99509792142,101.99509792142,
1860-04-24,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA917","Michigan sixes","Michigan",,"101 @ 104",101,104,0,"","",1,101,104,102.489023802552,102.489023802552,
1861-05-24,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946","Michigan sixes","Michigan",,"90 @ 95",90,95,0,"","",1,90,95,92.4662100445347,92.4662100445347,
1861-09-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317","Michigan sixes","Michigan",,"81.5 @ 82",81.5,82,0,"","",1,81.5,82,81.7496177361093,81.7496177361093,
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Michigan sixes","Michigan",,"100 @ 104",100,104,0,"","",2.20104536797518,45.432957200693,47.2502754887207,46.3327070653119,101.980390271856,
1864-03-26,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA846","Michigan War Loan","Michigan",,"100 @ 102",100,102,0,"","",1.69620946706644,58.9549828258816,60.1340824823992,59.5416140191043,100.995049383621,
1865-05-24,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016","Minnesota","Minnesota",8,"100 @ 101",100,101,0,"","minnesota_8",1.33686186275953,74.8020440897172,75.5500645306144,75.1751239307259,100.498756211209,0.106418181729531
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Minnesota","Minnesota",8,"100 @ 101",100,101,0,"","minnesota_8",1.43369653029585,69.7497677415488,70.4472654189643,70.0976490404636,100.498756211209,0.114126509369551
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","Minnesota 7 per cent","Minnesota",7,"105",105,105,0,"","minnesota_7",1.98123643574103,52.9972082613792,52.9972082613792,52.9972082613792,105,0.132082429049402
1859-01-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA670","Minnesota 8 per cent","Minnesota",8,"101 @ 102",101,102,0,"","minnesota_8",1,101,102,101.498768465435,101.498768465435,0.0788186903245468
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","Minnesota 8 per cent","Minnesota",8,"95 @ 98",95,98,1,"","minnesota_8",1.03750931981413,91.5654425321393,94.4569828226279,92.9999754430323,96.4883412646315,0.0860215280906224
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","Minnesota 8 per cent","Minnesota",8,"104 @ 106",104,106,1,"","minnesota_8",1.52990306486795,67.9781630537336,69.2854354201516,68.6286866131065,104.995237987253,0.116569329748359
1863-06-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86","Minnesota 8 per cent","Minnesota",8,"108",108,108,0,"","minnesota_8",1.43492610130578,75.2652,75.2652,75.2652,108,0.106290822318947
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","Minnesota 8 per cent","Minnesota",8,"105",105,105,0,"","minnesota_8",1.46875277415245,71.4892266743738,71.4892266743738,71.4892266743738,105,0.111904973268758
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","Minnesota 8 per cent","Minnesota",8,"105",105,105,0,"","minnesota_8",1.46875277415245,71.4892266743738,71.4892266743738,71.4892266743738,105,0.111904973268758
1864-03-26,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA846","Minnesota 8 per cent","Minnesota",8,"103 @ 105",103,105,0,"","minnesota_8",1.69620946706644,60.723632310658,61.9027319671757,61.310347699226,103.995192196563,0.130483683427243
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Minnesota 8 per cent","Minnesota",8,"95 @ 100",95,100,0,"","minnesota_8",1.47004825704893,64.6237288772475,68.0249777655237,66.3025468590762,97.4679434480896,0.120659015060217
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Minnesota 8 per cent","Minnesota",8,"99 @ 100",99,100,0,"","minnesota_8",1.45751348199971,67.9239,68.61,68.2660880598852,99.498743710662,0.117188493252787
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","Minnesota coupon 8 per cent","Minnesota",8,"107",107,107,1,"","minnesota_8",1,107,107,107,107,0.074766355140187
1859-03-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830","Minnesota coupon bonds","Minnesota",8,"104 @ 106",104,106,0,"","minnesota_8",1,104,106,104.995237987253,104.995237987253,0.076193931775946
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Missouri","Missouri",6,"70 @ 71",70,71,0,"","",1.39130491676208,50.3124794260827,51.0312291321696,50.6705798841892,70.4982269280583,0.118411907140463
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Missouri","Missouri",6,"64 @ 66",64,66,0,"","",2.20104536797518,29.0770926084435,29.9857517524574,29.5279271307689,64.9923072370876,0.203197467042914
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Missouri","Missouri",6,"76 @ 80",76,80,0,"","",1.45751348199971,52.1436,54.888,53.4982047997875,77.9743547584717,0.112153296030297
1855-06-28,10,"http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA78","Missouri  ","Missouri",6,"98",98,98,0,"","",1,98,98,98,98,0.0612244897959183
1856-02-23,10,"http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750","Missouri 6 pct","Missouri",6,"87 @ 87.5",87,87.5,0,"","",1,87,87.5,87.2496418330758,87.2496418330758,0.0687681906073503
1856-09-23,11,"http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316","Missouri 6 pct","Missouri",6,"89 @ 90",89,90,0,"","",1,89,90,89.4986033410578,89.4986033410578,0.0670401523153991
1857-04-24,11,"http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911","Missouri 6 pct","Missouri",6,"83.75 @ 84.5",83.75,84.5,0,"","",1,83.75,84.5,84.124164186041,84.124164186041,0.0713231454725775
1858-10-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA414","Missouri 6 pct","Missouri",6,"85 @ 90",85,90,0,"","",1,85,90,87.4642784226795,87.4642784226795,0.0685994340570035
1858-11-24,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511","Missouri 6 pct","Missouri",6,"89.5 @ 90",89.5,90,0,"","",1,89.5,90,89.7496518099095,89.7496518099095,0.0668526270464876
1859-02-24,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA750","Missouri 6 pct","Missouri",6,"84 @ 84.75",84,84.75,0,"","",1,84,84.75,84.3741666625514,84.3741666625514,0.0711118134534778
1859-03-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830","Missouri 6 pct","Missouri",6,"86",86,86,0,"","",1,86,86,86,86,0.0697674418604651
1859-04-23,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910","Missouri 6 pct","Missouri",6,"86.75 @ 88.5",86.75,88.5,0,"","",1,86.75,88.5,87.6206311321711,87.6206311321711,0.0684770233045835
1859-05-28,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA1007","Missouri 6 pct","Missouri",6,"83 @ 83.5",83,83.5,0,"","",1,83,83.5,83.2496246237784,83.2496246237784,0.0720723970482172
1859-10-26,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA413","Missouri 6 pct","Missouri",6,"84.875 @ 85",84.875,85,0,"","",1,84.875,85,84.9374770051477,84.9374770051477,0.0706401957246312
1860-07-25,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165","Missouri 6 pct","Missouri",6,"84.125 @ 94.875",84.125,94.875,0,"","",1,84.125,94.875,89.338454066544,89.338454066544,0.0671603293642274
1860-09-26,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333","Missouri 6 pct","Missouri",6,"80 @ 81.875",80,81.875,0,"","",1,80,81.875,80.9320702811932,80.9320702811932,0.0741362475858258
1861-05-24,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946","Missouri 6 pct","Missouri",6,"35 @ 41.5",35,41.5,0,"","",1,35,41.5,38.111678000319,38.111678000319,0.157432060586516
1861-12-28,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558","Missouri 6 pct","Missouri",6,"36 @ 42.25",36,42.25,0,"","",1,36,42.25,39,39,0.153846153846154
1862-01-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653","Missouri 6 pct","Missouri",6,"40 @ 42.875",40,42.875,0,"","",1.03434029020972,38.6719925527506,41.4515420174795,40.0376538298637,41.4125584816973,0.149858930932778
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Missouri 6 pct","Missouri",6,"70 @ 71",70,71,0,"","",1.39130491676208,50.3124794260827,51.0312291321696,50.6705798841892,70.4982269280583,0.118411907140463
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","Missouri 6 pct","Missouri",6,"70 @ 71",70,71,0,"","",2.19766016788843,31.8520583950237,32.3070878006669,32.0787662979735,70.4982269280583,0.187039611943525
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Missouri 6 per cent","Missouri",6,"77 @ 80",77,80,0,"","",1.47004825704893,52.3792328794532,54.419982212419,53.3898578533414,78.4856674813943,0.112380894822414
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Missouri H & S.J.","Missouri",,"75 @ 79",75,79,0,"","",1.47004825704893,51.0187333241428,53.7397324347637,52.3615610729856,76.9740215917033,
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","Missouri Hannibal & St. Joseph","Missouri",,"86 @ 87",86,87,1,"","",1.52990306486795,56.212711755972,56.866347939181,56.538585278728,86.4985549012236,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Missouri Pacific","Missouri",,"77",77,77,0,"","",1.47004825704893,52.3792328794532,52.3792328794532,52.3792328794533,77,
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","New Hampshire","New Hampshire",6,"98 @ 100",98,100,0,"","new_hampshire",2.24878483200653,43.5790915187547,44.4684607334232,44.0215301869438,98.9949493661167,0.136296943212109
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","New Hampshire","New Hampshire",6,"98 @ 99",98,99,0,"","new_hampshire",2.20104536797518,44.5242980566791,44.9786276286861,44.7508862785979,98.498730956292,0.134075556909573
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","New Hampshire","New Hampshire",6,"95 @ 96",95,96,0,"","new_hampshire",1.98123643574103,47.9498550936288,48.4545904104038,48.2015620991685,95.4986910905066,0.124477293654006
1865-05-24,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016","New Hampshire","New Hampshire",6,"93 @ 94",93,94,0,"","new_hampshire",1.33686186275953,69.565901003437,70.3139214443342,69.9389111894087,93.4986630920464,0.0857891536765677
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","New Hampshire","New Hampshire",6,"93 @ 95",93,95,0,"","new_hampshire",1.40493406084871,66.1952774807236,67.6188318351478,66.9032685019947,93.9946807005588,0.0896817171170212
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","New Hampshire","New Hampshire",6,"93 @ 94",93,94,0,"","new_hampshire",1.43369653029585,64.8672839996404,65.5647816770559,65.2151003481555,93.4986630920464,0.092003231889065
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New Hampshire","New Hampshire",6,"94 @ 96",94,96,0,"","new_hampshire",1.47004825704893,63.9434790995923,65.3039786549027,64.6201485160781,94.9947366963033,0.0928502972800681
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","New Hampshire","New Hampshire",6,"90 @ 92",90,92,0,"","new_hampshire",1.45751348199971,61.749,63.1212,62.4313301059652,90.9945053286186,0.096105592974171
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","New Jersey","New Jersey",6,"104 @ 110",104,110,0,"","new_jersey",1.46875277415245,70.8083768965226,74.8934755636297,72.822286731467,106.957935656968,0.0823923591156244
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","New Jersey","New Jersey",6,"110 @ 112",110,112,0,"","new_jersey",1.48876045697976,73.8869705225488,75.2303699865952,74.5556445187083,110.995495404093,0.0804768041203697
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New Jersey","New Jersey",6,"98 @ 100",98,100,0,"","new_jersey",1.47004825704893,66.6644782102132,68.0249777655237,67.3412922952923,98.9949493661167,0.0890983792483508
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","New Jersey","New Jersey",6,"98 @ 100",98,100,0,"","new_jersey",1.45751348199971,67.2378,68.61,67.9204347600927,98.9949493661167,0.0883386571536695
1863-08-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA246","New Jersey 6 pct ","New Jersey",6,"104.5 @ 105.5",104.5,105.5,0,"","new_jersey",1.24875124875125,83.6836,84.4844,84.0830466612622,104.998809517061,0.0713580232668264
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","New Jersey 6 pct ","New Jersey",6,"104 @ 110",104,110,0,"","new_jersey",1.46875277415245,70.8083768965226,74.8934755636297,72.822286731467,106.957935656968,0.0823923591156244
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","New Jersey 6 pct ","New Jersey",6,"110 @ 112",110,112,0,"","new_jersey",1.48876045697976,73.8869705225488,75.2303699865952,74.5556445187083,110.995495404093,0.0804768041203697
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","New Jersey 6 pct ","New Jersey",6,"110 @ 118",110,118,0,"","new_jersey",2.19766016788843,50.0532346207516,53.6934698658971,51.841410520934,113.929802949009,0.11573759162238
1858-01-25,12,"http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686","New York","New York",6,"111 @ 112",111,112,0,"","new_york_6_187[2-5]",1,111,112,111.498878918131,111.498878918131,0.0538122002500632
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","New York","New York",6,"98 @ 99",98,99,0,"","new_york_6_187[2-57]",1.45751348199971,67.2378,67.9239,67.5799793091119,98.498730956292,0.0887836909886566
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","New York 5 1/2 per cent 1860-1861","New York",5.5,"101",101,101,1,"","new_york_5.5_186[01]",1,101,101,101,101,0.0544554455445544
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","New York 5 per cent 1866","New York",5,"103",103,103,1,"","new_york_5_1866",1,103,103,103,103,0.0485436893203883
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 5 per cent 1871","New York",5,"107",107,107,1,"","new_york_5_1871",1.52990306486795,69.9390716033605,69.9390716033605,69.9390716033605,107,0.0714907974237358
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","New York 5 per cent 1874","New York",5,"102",102,102,1,"","new_york_5_1874",1,102,102,102,102,0.0490196078431373
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 5 per cent 1874","New York",5,"102",102,102,1,"","new_york_5_1874",1.03750931981413,98.3123698766127,98.3123698766127,98.3123698766127,102,0.0508582999908889
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 5 per cent 1874","New York",5,"107",107,107,1,"","new_york_5_1874",1.52990306486795,69.9390716033605,69.9390716033605,69.9390716033605,107,0.0714907974237358
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 5 per cent 1874","New York",5,"104 @ 104",104,104,1,"","new_york_5_1874",1.67252238320532,62.1815295533972,62.1815295533972,62.1815295533971,104,0.0804097299617944
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 5 per cent 1875","New York",5,"102",102,102,1,"","new_york_5_1875",1.03750931981413,98.3123698766127,98.3123698766127,98.3123698766127,102,0.0508582999908889
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 5 per cent 1875","New York",5,"107",107,107,1,"","new_york_5_1875",1.52990306486795,69.9390716033605,69.9390716033605,69.9390716033605,107,0.0714907974237358
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","New York 5 per cent 1875","New York",5,"106 @ 106.5",106,106.5,1,"","new_york_5_1875",1.67252238320532,63.3773281986548,63.6762778599692,63.5266271763267,106.249705881946,0.0787071535550255
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 6 per cent (1868)","New York",6,"118",118,118,0,"","new_york_6_1868",1.47004825704893,80.269473763318,80.269473763318,80.269473763318,118,0.0747482164601148
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 6 per cent (1872)","New York",6,"96 @ 97",96,97,0,"","new_york_6_1872",1.47004825704893,65.3039786549027,65.984228432558,65.6432223852546,96.4987046545185,0.0914031910984884
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 6 per cent (1874)","New York",6,"97.5",97.5,97.5,0,"","new_york_6_1874",1.47004825704893,66.3243533213856,66.3243533213856,66.3243533213856,97.5,0.0904645081260877
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 6 per cent (1874)","New York",6,"90",90,90,0,"","new_york_6_1874",1.47004825704893,61.2224799889713,61.2224799889713,61.2224799889713,90,0.098003217136595
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 6 per cent (1875)","New York",6,"96 @ 97",96,97,0,"","new_york_6_1875",1.47004825704893,65.3039786549027,65.984228432558,65.6432223852546,96.4987046545185,0.0914031910984884
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","New York 6 per cent (1876)","New York",6,"118 @ 120",118,120,0,"","new_york_6_1876",2.24878483200653,52.4727836654394,53.3621528801078,52.9155998170672,118.995798245148,0.113388112782287
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 6 per cent (1877)","New York",6,"97.5",97.5,97.5,0,"","new_york_6_1877",1.47004825704893,66.3243533213856,66.3243533213856,66.3243533213856,97.5,0.0904645081260877
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","New York 6 per cent (1878)","New York",6,"96.25 @ 97.5",96.25,97.5,0,"","new_york_6_1878",1.47004825704893,65.4740410993166,66.3243533213856,65.8978257247536,96.8729838499879,0.0910500450357982
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","New York 6 per cent 1860-1862","New York",6,"102 @ 102.5",102,102.5,1,"","new_york_6_186[0-2]",1,102,102.5,102.249694376071,102.249694376071,0.0586798819948759
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1863","New York",6,"102",102,102,1,"","new_york_6_1863",1.03750931981413,98.3123698766127,98.3123698766127,98.3123698766127,102,0.0610299599890667
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1864","New York",6,"105",105,105,1,"","new_york_6_1864",1.03750931981413,101.203910167101,101.203910167101,101.203910167101,105,0.059286246846522
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","New York 6 per cent 1864-1865","New York",6,"104",104,104,1,"","new_york_6_186[4-5]",1,104,104,104,104,0.0576923076923077
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1865","New York",6,"108",108,108,1,"","new_york_6_1865",1.03750931981413,104.09545045759,104.09545045759,104.09545045759,108,0.0576394066563408
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","New York 6 per cent 1865","New York",6,"104",104,104,1,"","new_york_6_1865",1.52990306486795,67.9781630537336,67.9781630537336,67.9781630537336,104,0.0882636383577661
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1866","New York",6,"108.75",108.75,108.75,1,"","new_york_6_1866",1.03750931981413,104.818335530212,104.818335530212,104.818335530212,108.75,0.0572418935069867
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","New York 6 per cent 1867","New York",6,"110",110,110,1,"","new_york_6_1867",1.03750931981413,106.023143984582,106.023143984582,106.023143984582,110,0.0565914174444073
